DateTime,PRE_CLOSE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMT,DEALNUM,CHG,PCT_CHG,SWING
2012/7/23,2168.638,2154.171,2154.171,2135.563,2141.402,5567708100,47984498101,NaN,-27.236,-1.255903,0.85805
2012/7/24,2141.402,2132.317,2158.948,2131.013,2146.589,5441128600,46650467118,NaN,5.187,0.242224,1.304519
2012/7/25,2146.589,2141.036,2151.45,2132.833,2136.151,4857589400,41112394801,NaN,-10.438,-0.48626,0.867283
2012/7/26,2136.151,2134.987,2147.664,2124.155,2126.004,5288407600,44906166094,NaN,-10.147,-0.475013,1.100531
2012/7/27,2126.004,2132.009,2139.154,2120.63,2128.765,5207692000,46680223948,NaN,2.761,0.129868,0.871306
2012/7/30,2128.765,2128.159,2137.736,2107.634,2109.914,5199238300,42406106639,NaN,-18.851,-0.885537,1.414059
2012/7/31,2109.914,2109.325,2116.904,2100.252,2103.634,5345609700,43470814409,NaN,-6.28,-0.297642,0.789226
2012/8/1,2103.634,2101.723,2130.712,2101.708,2123.36,5380460200,44407565240,NaN,19.726,0.937711,1.378757
2012/8/2,2123.36,2120.146,2126.46,2103.495,2111.182,5346753900,41781302309,NaN,-12.178,-0.573525,1.081541
2012/8/3,2111.182,2113.964,2133.266,2108.33,2132.796,5337132900,43755341373,NaN,21.614,1.023787,1.181139
2012/8/6,2132.796,2129.148,2158.681,2127.263,2154.916,7184320400,61162418837,NaN,22.12,1.037136,1.47309
2012/8/7,2154.916,2153.093,2159.683,2148.897,2157.62,7504979800,61939172451,NaN,2.704,0.125481,0.50053
2012/8/8,2157.62,2158.982,2168.734,2153.02,2160.99,7286953600,62324848205,NaN,3.37,0.156191,0.728302
2012/8/9,2160.99,2159.434,2175.545,2148.694,2174.102,7252924600,65269645651,NaN,13.112,0.606759,1.242532
2012/8/10,2174.102,2172.964,2176.795,2165.284,2168.814,6836855900,60929040657,NaN,-5.288,-0.243227,0.52946
2012/8/13,2168.814,2164.043,2164.043,2134.554,2136.078,7135232200,63097889074,NaN,-32.736,-1.509396,1.359683
2012/8/14,2136.078,2137.047,2144.006,2119.253,2142.525,6757158900,59676955655,NaN,6.447,0.301815,1.158806
2012/8/15,2142.525,2138.278,2139.142,2118.503,2118.945,5460939400,45974551736,NaN,-23.58,-1.100571,0.963303
2012/8/16,2118.945,2116.08,2122.683,2109.658,2112.197,4517300900,38983892616,NaN,-6.748,-0.31846,0.614693
2012/8/17,2112.197,2111.653,2120.714,2100.787,2114.891,4439063400,39157482604,NaN,2.694,0.127545,0.943425
2012/8/20,2114.891,2102.231,2110.78,2089.018,2106.957,4671749900,39258125490,NaN,-7.934,-0.375149,1.028989
2012/8/21,2106.957,2106.381,2124.195,2103.071,2118.268,6075650500,51476983797,NaN,11.311,0.536841,1.002583
2012/8/22,2118.268,2118.881,2121.149,2097.605,2107.711,5844141200,48951230033,NaN,-10.557,-0.498379,1.111474
2012/8/23,2107.711,2106.96,2118.736,2097.083,2113.072,5847229900,50332396315,NaN,5.361,0.254352,1.027323
2012/8/24,2113.072,2108.36,2109.822,2089.217,2092.104,6017894800,49673673016,NaN,-20.968,-0.992299,0.975121
2012/8/27,2092.104,2085.373,2085.373,2055.377,2055.708,6031483300,47863250945,NaN,-36.396,-1.739684,1.433772
2012/8/28,2055.708,2054.967,2083.956,2052.492,2073.154,5442210400,42097864049,NaN,17.446,0.848661,1.530568
2012/8/29,2073.154,2066.82,2073.949,2051.775,2053.235,5220980800,41622140056,NaN,-19.919,-0.960807,1.069578
2012/8/30,2053.235,2044.033,2060.185,2032.537,2052.585,6196379200,50764221756,NaN,-0.65,-0.031657,1.346558
2012/8/31,2052.585,2046.289,2059.302,2044.65,2047.522,4614390400,35269787928,NaN,-5.063,-0.246665,0.713832
2012/9/3,2047.522,2044.825,2066.78,2041.161,2059.147,6063549800,47911475436,NaN,11.625,0.567759,1.25122
2012/9/4,2059.147,2060.613,2063.817,2039.266,2043.649,5746218400,47574484927,NaN,-15.498,-0.752642,1.19229
2012/9/5,2043.649,2038.873,2048.319,2029.054,2037.681,5764980300,44886467552,NaN,-5.968,-0.292027,0.942677
2012/9/6,2037.681,2040.668,2052.95,2036.366,2051.918,5609181700,42728537035,NaN,14.237,0.698686,0.813866
2012/9/7,2051.918,2062.99,2145.003,2062.99,2127.762,13993262400,1.11137E+11,NaN,75.844,3.696249,3.996895
2012/9/10,2127.762,2128.065,2140.168,2120.486,2134.893,10358002600,86110737817,NaN,7.131,0.335141,0.925009
2012/9/11,2134.893,2127.519,2127.519,2107.219,2120.554,8042663800,65762864356,NaN,-14.339,-0.67165,0.950867
2012/9/12,2120.554,2129.687,2137.89,2109.137,2126.554,8411474200,69157408695,NaN,6,0.282945,1.355919
2012/9/13,2126.554,2123.84,2130.079,2109.996,2110.379,7904497200,64590831355,NaN,-16.175,-0.76062,0.944392
2012/9/14,2110.379,2127.389,2136.226,2111.12,2123.847,9124827100,76179406828,NaN,13.468,0.638179,1.189644
2012/9/17,2123.847,2120.617,2121.583,2077.484,2078.5,7639223300,62461134375,NaN,-45.347,-2.135135,2.076374
2012/9/18,2078.5,2069.343,2074.762,2053.662,2059.543,5379485000,43632379817,NaN,-18.957,-0.912052,1.015155
2012/9/19,2059.543,2061.061,2069.95,2055.198,2067.831,5224362900,43550876130,NaN,8.288,0.402419,0.716275
2012/9/20,2067.831,2060.306,2060.306,2023.085,2024.837,6748265900,53959071020,NaN,-42.994,-2.079183,1.800002
2012/9/21,2024.837,2020.554,2041.948,2018.263,2026.69,6028945600,47695123366,NaN,1.853,0.091514,1.169724
2012/9/24,2026.69,2015.767,2040.85,2005.263,2033.192,5763777900,45575601287,NaN,6.502,0.320819,1.755917
2012/9/25,2033.192,2028.633,2039.096,2021.809,2029.293,4821940800,38445162494,NaN,-3.899,-0.191767,0.850239
2012/9/26,2029.293,2027.855,2033.036,1999.484,2004.172,5040082800,38415066392,NaN,-25.121,-1.237919,1.653384
2012/9/27,2004.172,2003.099,2068.071,2002.324,2056.323,7669145700,60338935875,NaN,52.151,2.602122,3.280507
2012/9/28,2056.323,2042.886,2089.633,2040.35,2086.169,7944895200,64802323507,NaN,29.846,1.451426,2.396657
2012/10/8,2086.169,2084.849,2096.259,2063.089,2074.419,5513161200,44793732470,NaN,-11.75,-0.563233,1.589996
2012/10/9,2074.419,2081.589,2119.336,2081.589,2115.23,8456378800,67520373269,NaN,40.811,1.967346,1.819642
2012/10/10,2115.23,2111.587,2121.992,2102.535,2119.942,7891203500,60531573749,NaN,4.712,0.222765,0.919853
2012/10/11,2119.942,2114.232,2117.839,2101.14,2102.868,7449702900,56744435900,NaN,-17.074,-0.805399,0.78771
2012/10/12,2102.868,2109.07,2127.307,2092.511,2104.932,6826297200,51434044796,NaN,2.064,0.098152,1.654693
2012/10/15,2104.932,2105.024,2107.199,2085.115,2098.703,5394075100,42308632843,NaN,-6.229,-0.295924,1.049155
2012/10/16,2098.703,2097.05,2111.78,2089.695,2098.808,5781843800,47242197205,NaN,0.105,0.005003,1.052317
2012/10/17,2098.808,2104.28,2113.162,2088.044,2105.618,5987406500,47070596465,NaN,6.81,0.32447,1.196775
2012/10/18,2105.618,2108.498,2137.686,2107.492,2131.688,8719109200,65711759568,NaN,26.07,1.238116,1.433973
2012/10/19,2131.688,2129.82,2136.869,2125.736,2128.302,6764127900,50605600280,NaN,-3.386,-0.158841,0.522262
2012/10/22,2128.302,2118.521,2138.027,2112.752,2132.758,6011722200,47534435094,NaN,4.456,0.209369,1.187566
2012/10/23,2132.758,2132.108,2136.218,2111.923,2114.447,7268380600,54013091665,NaN,-18.311,-0.85856,1.139135
2012/10/24,2114.447,2106.83,2123.998,2104.67,2115.99,7288661800,49728088898,NaN,1.543,0.072974,0.914092
2012/10/25,2115.99,2114.764,2128.74,2100.609,2101.58,8539310900,55690216572,NaN,-14.41,-0.681005,1.329449
2012/10/26,2101.58,2100.1,2102.162,2058.063,2066.209,7860643500,54248873731,NaN,-35.371,-1.683067,2.098374
2012/10/29,2066.209,2061.847,2068.237,2053.092,2058.943,5363500900,39078111019,NaN,-7.266,-0.351659,0.732985
2012/10/30,2058.943,2059.202,2075.905,2054.264,2062.347,6056909200,42767334901,NaN,3.404,0.165328,1.051073
2012/10/31,2062.347,2061.124,2070.479,2053.583,2068.88,5952723400,43159088527,NaN,6.533,0.316775,0.819261
2012/11/1,2068.88,2070.02,2109.496,2069.947,2104.428,8288667000,62606643902,NaN,35.548,1.718224,1.911614
2012/11/2,2104.428,2105.449,2119.224,2096.531,2117.046,7655722000,55869885523,NaN,12.618,0.599593,1.078345
2012/11/5,2117.046,2113.328,2123.327,2104.584,2114.027,7153876200,53222132005,NaN,-3.019,-0.142604,0.885337
2012/11/6,2114.027,2113.658,2114.791,2078.472,2105.999,7134385000,53697998810,NaN,-8.028,-0.379749,1.718001
2012/11/7,2105.999,2102.419,2112.631,2093.289,2105.73,5938012800,47163781132,NaN,-0.269,-0.012773,0.918424
2012/11/8,2105.73,2091.254,2092.565,2070.65,2071.509,6659456100,49276099893,NaN,-34.221,-1.625137,1.040732
2012/11/9,2071.509,2066.495,2077.228,2062.417,2069.067,5422346000,39065354573,NaN,-2.442,-0.117885,0.714986
2012/11/12,2069.067,2069.214,2079.571,2061.84,2079.274,5669485500,42083753188,NaN,10.207,0.493314,0.856956
2012/11/13,2079.274,2078.133,2078.133,2044.036,2047.889,6108729300,44605159107,NaN,-31.385,-1.509421,1.639851
2012/11/14,2047.889,2047.257,2056.488,2040.172,2055.419,4809300000,35883690655,NaN,7.53,0.367696,0.796723
2012/11/15,2055.419,2045.456,2053.56,2029.874,2030.29,5055685700,37082797748,NaN,-25.129,-1.222573,1.152368
2012/11/16,2030.29,2026.563,2028.686,2001.716,2014.725,4958168000,36821292718,NaN,-15.565,-0.766639,1.328382
2012/11/19,2014.725,2013.246,2018.38,1995.721,2016.982,4532701800,36090720201,NaN,2.257,0.112025,1.12467
2012/11/20,2016.982,2020.433,2023.611,2004.17,2008.923,4258063500,33372963548,NaN,-8.059,-0.399557,0.963866
2012/11/21,2008.923,2008.211,2031.149,1995.174,2030.319,5328202100,39658621481,NaN,21.396,1.065048,1.790761
2012/11/22,2030.319,2021.209,2023.085,2009.72,2015.611,4557784700,33727413953,NaN,-14.708,-0.724418,0.658271
2012/11/23,2015.611,2020.015,2034.884,2017.004,2027.384,5155146900,38278378090,NaN,11.773,0.584091,0.887076
2012/11/26,2027.384,2023.339,2027.274,2014.029,2017.464,4477955100,33110722038,NaN,-9.92,-0.4893,0.653305
2012/11/27,2017.464,2012.075,2014.211,1990.336,1991.165,5662742200,39089182618,NaN,-26.299,-1.303567,1.183416
2012/11/28,1991.165,1984.48,1984.863,1968.213,1973.523,5050558700,34492569662,NaN,-17.642,-0.886014,0.836194
2012/11/29,1973.523,1972.925,1980.556,1961.822,1963.488,4954008800,33179657979,NaN,-10.035,-0.508482,0.949267
2012/11/30,1963.488,1961.815,1983.419,1959.334,1980.117,5689341600,37739106755,NaN,16.629,0.846911,1.226644
2012/12/3,1980.117,1977.254,1988.191,1957.884,1959.767,6165337500,43027553647,NaN,-20.35,-1.027717,1.530566
2012/12/4,1959.767,1956.616,1980.119,1949.457,1975.143,6237812300,43054547446,NaN,15.376,0.784583,1.564574
2012/12/5,1975.143,1973.107,2040.604,1970.202,2031.907,11997304000,85475970222,NaN,56.764,2.873918,3.5644
2012/12/6,2031.907,2029.562,2036.609,2018.379,2029.237,8145921900,58452526304,NaN,-2.67,-0.131404,0.897187
2012/12/7,2029.237,2028.766,2065.745,2023.961,2061.786,11515728900,82158975512,NaN,32.549,1.604002,2.059099
2012/12/10,2061.786,2067.324,2087.007,2064.615,2083.77,11538322600,81469437287,NaN,21.984,1.06626,1.086049
2012/12/11,2083.77,2077.557,2088.635,2070.192,2074.704,9337083000,67930370635,NaN,-9.066,-0.435077,0.885078
2012/12/12,2074.704,2073.271,2085.934,2066.391,2082.726,7855914200,57115139819,NaN,8.022,0.386658,0.941966
2012/12/13,2082.726,2077.416,2081.363,2059.472,2061.476,7227232400,52179639438,NaN,-21.25,-1.020297,1.051074
2012/12/14,2061.476,2062.689,2152.496,2062.543,2150.625,16087381200,1.17707E+11,NaN,89.149,4.324523,4.363524
2012/12/17,2150.625,2152.097,2169.57,2151.936,2160.342,14424221800,1.10557E+11,NaN,9.717,0.451822,0.819948
2012/12/18,2160.342,2155.858,2183.714,2144.733,2162.464,12609946700,99028894174,NaN,2.122,0.098225,1.80439
2012/12/19,2162.464,2158.67,2175.395,2154.287,2162.239,9439152200,75813180710,NaN,-0.225,-0.010405,0.976109
2012/12/20,2162.239,2156.193,2174.819,2142.951,2168.353,9938418300,80073490883,NaN,6.114,0.282762,1.473843
2012/12/21,2168.353,2169.57,2190.398,2148.17,2153.31,10337287200,84574353484,NaN,-15.043,-0.693752,1.947469
2012/12/24,2153.31,2150.654,2170.394,2149.825,2159.053,7846966400,67970651968,NaN,5.743,0.266706,0.955227
2012/12/25,2159.053,2154.32,2220.263,2146.862,2213.611,14332770800,1.14874E+11,NaN,54.558,2.526941,3.399685
2012/12/26,2213.611,2211.594,2220.475,2206.787,2219.132,12185863000,97153766055,NaN,5.521,0.249411,0.618356
2012/12/27,2219.132,2223.655,2234.724,2204.79,2205.897,12902350100,1.00394E+11,NaN,-13.235,-0.596404,1.348906
2012/12/28,2205.897,2207.913,2234.869,2204.003,2233.252,11592493400,91970152857,NaN,27.355,1.240085,1.399249
2012/12/31,2233.252,2236.461,2269.512,2236.461,2269.128,12803140200,1.05542E+11,NaN,35.876,1.606447,1.479949
2013/1/4,2269.128,2289.51,2296.113,2256.56,2276.992,13946993100,1.14628E+11,NaN,7.864,0.346565,1.743093
2013/1/7,2276.992,2271.663,2293.317,2266.862,2285.364,11816281300,96872865891,NaN,8.372,0.367678,1.16184
2013/1/8,2285.364,2284.654,2289.139,2262.979,2276.07,12290787700,1.06429E+11,NaN,-9.294,-0.406675,1.144675
2013/1/9,2276.07,2271.299,2283.896,2259.051,2275.34,12201492400,1.02823E+11,NaN,-0.73,-0.032073,1.091575
2013/1/10,2275.34,2274.377,2295.484,2268.648,2283.658,12006667600,98236402918,NaN,8.318,0.365572,1.179428
2013/1/11,2283.658,2285.185,2290.205,2234.947,2242.997,12506827500,1.01551E+11,NaN,-40.661,-1.780521,2.419714
2013/1/14,2242.997,2236.288,2317.617,2235.107,2311.74,14474988900,1.23615E+11,NaN,68.743,3.064783,3.67856
2013/1/15,2311.74,2312.468,2332.783,2309.323,2325.682,16564598100,1.41014E+11,NaN,13.942,0.603096,1.01482
2013/1/16,2325.682,2322.158,2326.764,2279.507,2309.499,15351116700,1.33108E+11,NaN,-16.183,-0.695839,2.031963
2013/1/17,2309.499,2305.14,2305.602,2275.877,2284.909,11910183500,1.03214E+11,NaN,-24.59,-1.064733,1.287076
2013/1/18,2284.909,2295.809,2324.509,2285.972,2317.07,12543802600,1.05392E+11,NaN,32.161,1.40754,1.686588
2013/1/21,2317.07,2321.49,2329.581,2305.099,2328.221,13468045800,1.13016E+11,NaN,11.151,0.481254,1.056593
2013/1/22,2328.221,2326.49,2335.806,2301.301,2315.139,14946658400,1.2337E+11,NaN,-13.082,-0.561888,1.482033
2013/1/23,2315.139,2308.521,2325.118,2296.491,2320.911,11817972200,96956218661,NaN,5.772,0.249315,1.236513
2013/1/24,2320.911,2320.258,2362.943,2287.296,2302.598,16103167400,1.35604E+11,NaN,-18.313,-0.789044,3.259367
2013/1/25,2302.598,2300.001,2308.38,2288.262,2291.304,9260574100,80267388572,NaN,-11.294,-0.490489,0.873709
2013/1/28,2291.304,2295.352,2346.921,2295.352,2346.505,12838376000,1.16916E+11,NaN,55.201,2.409152,2.25064
2013/1/29,2346.505,2347.215,2363.797,2337.353,2358.977,14185393400,1.24917E+11,NaN,12.472,0.531514,1.126953
2013/1/30,2358.977,2360.748,2383.763,2347.89,2382.475,14987890700,1.24856E+11,NaN,23.498,0.99611,1.520702
2013/1/31,2382.475,2383.426,2391.821,2371.226,2385.422,13970789200,1.16205E+11,NaN,2.947,0.123695,0.864437
2013/2/1,2385.422,2377.414,2421.154,2369.57,2419.02,14081817200,1.25555E+11,NaN,33.598,1.408472,2.162469
2013/2/4,2419.02,2425.921,2440.376,2417.585,2428.154,16755140200,1.52534E+11,NaN,9.134,0.377591,0.942158
2013/2/5,2428.154,2411.001,2437.415,2403.302,2433.13,15075450500,1.27096E+11,NaN,4.976,0.204929,1.404894
2013/2/6,2433.13,2432.677,2441.726,2427.699,2434.477,11657996600,1.04584E+11,NaN,1.347,0.055361,0.5765
2013/2/7,2434.477,2430.688,2433.893,2394.218,2418.53,12000863400,1.09335E+11,NaN,-15.947,-0.655048,1.629713
2013/2/8,2418.53,2416.619,2443.032,2414.398,2432.402,10907038600,98965224617,NaN,13.872,0.573572,1.183942
2013/2/18,2432.402,2441.906,2444.804,2415.429,2421.558,11617499400,1.03657E+11,NaN,-10.844,-0.445814,1.207654
2013/2/19,2421.558,2420.265,2427.075,2373.535,2382.914,12347333400,1.06331E+11,NaN,-38.644,-1.595832,2.210973
2013/2/20,2382.914,2383.493,2397.941,2370.608,2397.178,11028057700,97222298954,NaN,14.264,0.598595,1.147041
2013/2/21,2397.178,2378.822,2378.822,2309.171,2325.951,14405947800,1.26628E+11,NaN,-71.227,-2.971285,2.905541
2013/2/22,2325.951,2322.94,2330.879,2308.76,2314.164,9698182800,87579820983,NaN,-11.787,-0.50676,0.950966
2013/2/25,2314.164,2320.618,2338.78,2315.012,2325.819,8836737400,77642340941,NaN,11.655,0.503638,1.027066
2013/2/26,2325.819,2313.74,2340.709,2289.887,2293.341,11763866700,1.05917E+11,NaN,-32.478,-1.396411,2.185123
2013/2/27,2293.341,2297.767,2324.627,2292.034,2313.22,9782488700,88262924234,NaN,19.879,0.866814,1.421202
2013/2/28,2313.22,2322.323,2366.164,2308.916,2365.593,12695049400,1.15918E+11,NaN,52.373,2.264073,2.474819
2013/3/1,2365.593,2364.544,2369.649,2330.858,2359.506,12031275200,1.11531E+11,NaN,-6.087,-0.257314,1.6398
2013/3/4,2359.506,2332.08,2333.54,2259.247,2273.404,16175002500,1.43047E+11,NaN,-86.102,-3.649154,3.148668
2013/3/5,2273.404,2274.808,2328.143,2270.1,2326.306,13113659800,1.16721E+11,NaN,52.902,2.326995,2.553132
2013/3/6,2326.306,2333.615,2351.441,2321.6,2347.179,14133369200,1.25365E+11,NaN,20.873,0.897259,1.282763
2013/3/7,2347.179,2340.436,2352.021,2304.27,2324.293,13975634800,1.26086E+11,NaN,-22.886,-0.975043,2.0344
2013/3/8,2324.293,2326.417,2333.667,2314.587,2318.611,9879414800,88438607018,NaN,-5.682,-0.244461,0.820895
2013/3/11,2318.611,2314.683,2320.961,2296.583,2310.593,8411190300,73919947382,NaN,-8.018,-0.34581,1.051405
2013/3/12,2310.593,2309.158,2333.286,2264.829,2286.605,11766445600,1.00637E+11,NaN,-23.988,-1.038175,2.962746
2013/3/13,2286.605,2282.17,2286.329,2253.249,2263.968,9097278800,77688955841,NaN,-22.637,-0.989983,1.446686
2013/3/14,2263.968,2255.775,2276.222,2253.31,2270.277,8029408600,69218592825,NaN,6.309,0.27867,1.012028
2013/3/15,2270.277,2269.315,2312.078,2250.005,2278.401,11647781300,1.01578E+11,NaN,8.124,0.357842,2.73416
2013/3/18,2278.401,2267.287,2276.05,2239.214,2240.016,9312277200,81486175707,NaN,-38.385,-1.684734,1.616748
2013/3/19,2240.016,2244.265,2261.314,2232.023,2257.434,8758210500,75512072273,NaN,17.418,0.777584,1.307625
2013/3/20,2257.434,2257.737,2317.86,2257.421,2317.374,13124128400,1.13974E+11,NaN,59.94,2.655227,2.677332
2013/3/21,2317.374,2318.205,2330.813,2311.603,2324.242,11920091000,1.04786E+11,NaN,6.868,0.29637,0.828956
2013/3/22,2324.242,2321.403,2331.995,2314.967,2328.278,10116729900,85951321520,NaN,4.036,0.173648,0.732626
2013/3/25,2328.278,2334.735,2344.894,2319.908,2326.715,9703152600,85418622369,NaN,-1.563,-0.067131,1.073154
2013/3/26,2326.715,2318.578,2319.988,2281.118,2297.669,10444901500,91811327564,NaN,-29.046,-1.248369,1.670596
2013/3/27,2297.669,2299.377,2323.477,2288.995,2301.259,9633119500,85708419365,NaN,3.59,0.156245,1.500738
2013/3/28,2301.259,2273.552,2273.552,2232.906,2236.302,12765869800,1.07594E+11,NaN,-64.957,-2.822672,1.766251
2013/3/29,2236.302,2238.485,2246.868,2228.813,2236.621,8556547300,73358185133,NaN,0.319,0.014265,0.80736
2013/4/1,2236.621,2229.46,2243.949,2227.314,2234.395,7741177400,66997534038,NaN,-2.226,-0.099525,0.743756
2013/4/2,2234.395,2234.901,2253.421,2220.439,2227.74,8971432300,77596667316,NaN,-6.655,-0.297843,1.476104
2013/4/3,2227.74,2232.694,2241.34,2217.252,2225.295,8179526700,68801356871,NaN,-2.445,-0.109752,1.081275
2013/4/8,2225.295,2196.238,2212.586,2180.673,2211.592,8625747000,73666169988,NaN,-13.703,-0.615784,1.434102
2013/4/9,2211.592,2215.467,2234.725,2215.467,2225.775,8289654400,73135035445,NaN,14.183,0.641303,0.870775
2013/4/10,2225.775,2224.934,2233.04,2212.561,2226.126,8061962100,71090219578,NaN,0.351,0.01577,0.920084
2013/4/11,2226.126,2236.983,2242.479,2217.265,2219.553,7363270400,62132700158,NaN,-6.573,-0.295266,1.13264
2013/4/12,2219.553,2218.095,2226.262,2204.438,2206.78,6684634000,56196878022,NaN,-12.773,-0.575476,0.983261
2013/4/15,2206.78,2199.914,2204.987,2177.388,2181.942,7163232300,58162177672,NaN,-24.838,-1.125531,1.250646
2013/4/16,2181.942,2169.63,2196.432,2165.784,2194.846,7999217800,66955845024,NaN,12.904,0.5914,1.40462
2013/4/17,2194.846,2195.032,2197.508,2178.468,2193.796,6831418100,59986556162,NaN,-1.05,-0.047839,0.867487
2013/4/18,2193.796,2181.822,2206.027,2175.444,2197.602,7161692700,61888122713,NaN,3.806,0.173489,1.394068
2013/4/19,2197.602,2201.122,2250.11,2200.584,2244.643,10966055600,95383012019,NaN,47.041,2.14056,2.253638
2013/4/22,2244.643,2236.402,2245.119,2232.258,2242.169,9523373000,82244998209,NaN,-2.474,-0.110218,0.572964
2013/4/23,2242.169,2242.616,2242.616,2182.806,2184.538,9654131500,82217516673,NaN,-57.631,-2.570324,2.667506
2013/4/24,2184.538,2187.349,2226.117,2184.109,2218.318,9160026100,78977211750,NaN,33.78,1.546322,1.92297
2013/4/25,2218.318,2213.185,2224.63,2191.848,2199.307,9670418800,84483236302,NaN,-19.011,-0.857001,1.477786
2013/4/26,2199.307,2203.889,2210.581,2173.864,2177.912,7667397000,65251506871,NaN,-21.395,-0.972806,1.66948
2013/5/2,2177.912,2170.783,2179.647,2161.14,2174.123,6833793600,59877609929,NaN,-3.789,-0.173974,0.849759
2013/5/3,2174.123,2179.049,2222.811,2179.049,2205.497,8858346400,78315703425,NaN,31.374,1.443065,2.012858
2013/5/6,2205.497,2212.495,2236.066,2212.495,2231.166,9226814600,81625607393,NaN,25.669,1.163865,1.068739
2013/5/7,2231.166,2227.861,2240.256,2219.435,2235.575,8645235600,79040924815,NaN,4.409,0.19761,0.933189
2013/5/8,2235.575,2242.393,2255.208,2235.417,2246.3,9037193300,81390848352,NaN,10.725,0.479742,0.885276
2013/5/9,2246.3,2246.963,2247.864,2221.384,2232.971,9853163700,91165292599,NaN,-13.329,-0.593376,1.178827
2013/5/10,2232.971,2228.819,2247.674,2225.812,2246.831,9033547600,81280141888,NaN,13.86,0.620698,0.979054
2013/5/13,2246.831,2247.678,2250.854,2231.363,2241.92,8621122400,79191481239,NaN,-4.911,-0.218575,0.867488
2013/5/14,2241.92,2238.904,2239.926,2205.873,2217.01,8324497500,75660470722,NaN,-24.91,-1.111101,1.518921
2013/5/15,2217.01,2217.086,2225.186,2213.582,2224.797,7172289300,66658263971,NaN,7.787,0.351239,0.523408
2013/5/16,2224.797,2221.337,2252.872,2210.77,2251.806,11028437600,1.02255E+11,NaN,27.009,1.213998,1.892397
2013/5/17,2251.806,2249.811,2288.091,2248.413,2282.87,12612600600,1.11249E+11,NaN,31.064,1.379515,1.762052
2013/5/20,2282.87,2286.328,2309.392,2281.899,2299.986,13915051400,1.28844E+11,NaN,17.116,0.749758,1.204317
2013/5/21,2299.986,2297.11,2305.301,2290.124,2305.114,12417317600,1.13025E+11,NaN,5.128,0.222958,0.659874
2013/5/22,2305.114,2303.75,2314.183,2292.431,2302.403,12836002600,1.1529E+11,NaN,-2.711,-0.117608,0.943641
2013/5/23,2302.403,2293.809,2304.953,2274.102,2275.667,12401984400,1.11052E+11,NaN,-26.736,-1.161222,1.339948
2013/5/24,2275.667,2281.445,2292.595,2270.25,2288.533,10144121300,92021526802,NaN,12.866,0.565373,0.98191
2013/5/27,2288.533,2286.661,2301.702,2283.935,2293.077,10732506100,99920157617,NaN,4.544,0.198555,0.776349
2013/5/28,2293.077,2293.4,2322.099,2281.468,2321.318,13263299500,1.20353E+11,NaN,28.241,1.231577,1.771899
2013/5/29,2321.318,2323.539,2334.335,2321.166,2324.017,12525072900,1.14312E+11,NaN,2.699,0.11627,0.567307
2013/5/30,2324.017,2316.253,2325.721,2310.492,2317.749,11191303200,1.03547E+11,NaN,-6.268,-0.269705,0.655288
2013/5/31,2317.749,2320.739,2325.534,2299.369,2300.595,10816255400,1.00704E+11,NaN,-17.154,-0.740115,1.128897
2013/6/3,2300.595,2300.209,2313.425,2294.113,2299.252,9688281400,91648607743,NaN,-1.343,-0.058376,0.839435
2013/6/4,2299.252,2297.1,2297.1,2264.761,2272.416,10189581800,92377181551,NaN,-26.836,-1.167162,1.406501
2013/6/5,2272.416,2270.712,2276.865,2260.871,2270.931,7648330300,71142676053,NaN,-1.485,-0.065349,0.703832
2013/6/6,2270.931,2264.425,2266.692,2240.07,2242.11,8153869400,75261584761,NaN,-28.821,-1.269127,1.172295
2013/6/7,2242.11,2242.263,2250.629,2205.066,2210.898,8997807700,81058352191,NaN,-31.212,-1.392082,2.032148
2013/6/13,2210.898,2190.101,2190.101,2126.216,2148.355,9437109400,79714527238,NaN,-62.543,-2.828851,2.88955
2013/6/14,2148.355,2150.06,2163.846,2142.78,2162.041,7785747200,68747761906,NaN,13.686,0.637046,0.980564
2013/6/17,2162.041,2165.994,2169.356,2147.029,2156.215,7575779000,68440143896,NaN,-5.826,-0.269468,1.032682
2013/6/18,2156.215,2158.546,2161.681,2138.347,2159.291,6963227100,63582678086,NaN,3.076,0.142657,1.082174
2013/6/19,2159.291,2150.816,2150.816,2115.793,2143.454,7542501600,67080569348,NaN,-15.837,-0.733435,1.621968
2013/6/20,2143.454,2132.813,2132.813,2082.825,2084.021,7778793000,68164538356,NaN,-59.433,-2.772768,2.332124
2013/6/21,2084.021,2058.978,2085.86,2042.879,2073.095,7967322400,67440066220,NaN,-10.926,-0.524275,2.062407
2013/6/24,2073.095,2068.862,2068.862,1958.401,1963.235,10919821500,87969841712,NaN,-109.86,-5.299323,5.328313
2013/6/25,1963.235,1948.315,1963.566,1849.653,1959.508,13815851600,1.04744E+11,NaN,-3.727,-0.18984,5.802311
2013/6/26,1959.508,1954.474,1959.158,1922.824,1951.495,10119252700,80892689202,NaN,-8.013,-0.408929,1.854241
2013/6/27,1951.495,1955.126,1980.54,1942.371,1950.013,10581331800,84260408505,NaN,-1.482,-0.075942,1.955885
2013/6/28,1950.013,1935.516,1987.984,1925.651,1979.206,10073796800,77513874673,NaN,29.193,1.497067,3.196543
2013/7/1,1979.206,1965.987,1995.916,1957.571,1995.242,7805139300,62711812201,NaN,16.036,0.810224,1.937393
